autor,titulo,ano,tipo,grau_secao,programa,instituicao,agencia,orientador_ou_coorientador,status_fonte,link_pdf_ou_item,observacao
LUISA CHRISTINA DE SOUZA,Nova proposta de representação de genoma viral aplicada na classificação do Sars-Cov-2 com aprendizagem profunda,2022,Dissertação,Mestrado,Mestrado em Engenharia Elétrica,Universidade Federal do Rio Grande do Norte,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Marcelo Augusto Costa Fernandes,PDF direto,https://repositorio.ufrn.br/server/api/core/bitstreams/34f6bfc4-de8b-444c-89e7-77370fd9601b/content,
