autor,titulo,ano,tipo,grau_secao,programa,instituicao,agencia,orientador_ou_coorientador,status_fonte,link_pdf_ou_item,observacao
Lucileide Medeiros Dantas da Silva,Proposta de arquitetura em Hardware para FPGA da técnica Qlearning de aprendizagem por reforço,2016,Dissertação,Mestrado,Mestrado em Engenharia Elétrica e de Computação,Universidade Federal do Rio Grande do Norte,,Marcelo Augusto Costa Fernandes,PDF direto,https://repositorio.ufrn.br/bitstreams/9942852c-3894-4ce2-aff5-e4cf8472695b/download,
