autor,titulo,ano,tipo,grau_secao,programa,instituicao,agencia,orientador_ou_coorientador,status_fonte,link_pdf_ou_item,observacao
MARIA GRACIELLY FERNANDES COUTINHO,Reconfigurable Computing applied to the Deep Learning Algorithms,2018,Dissertação,Mestrado,Mestrado em Engenharia Elétrica,Universidade Federal do Rio Grande do Norte,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Marcelo Augusto Costa Fernandes,PDF direto (título no PDF indexado aparece em português),https://repositorio.ufrn.br/server/api/core/bitstreams/572268d1-1d52-4323-ae91-69ec251d9bcd/content,"O PDF indexado aparece como “Proposta de implementação em Hardware de Rede Neural ...”, associado à mesma autora."
